account,date,engagement,tagged_with_tradwife,log_engagement
burnitdown655,2024-04-17 07:49:48,14,1,2.70805020110221
burnitdown655,2024-04-17 07:53:21,16,1,2.833213344056216
burnitdown655,2024-04-17 07:56:38,15,1,2.772588722239781
landladyadaogidi,2024-04-17 09:33:06,18,0,2.9444389791664403
stayzontopp,2024-04-17 09:33:54,34,0,3.5553480614894135
stayzontopp,2024-04-17 09:51:10,169,1,5.135798437050262
landladyadaogidi,2024-04-17 10:11:51,42,0,3.7612001156935624
landladyadaogidi,2024-04-17 10:18:04,23,0,3.1780538303479458
lifetaketwo,2024-04-17 11:27:32,1770,1,7.479299637782834
salwa.caftan,2024-04-17 12:54:42,34,1,3.5553480614894135
burnitdown655,2024-04-17 13:05:50,51,1,3.9512437185814275
btokbeauty2,2024-04-17 14:26:30,7,1,2.0794415416798357
maman__sereine,2024-04-17 15:14:13,109,0,4.700480365792417
thecortesclan,2024-04-17 15:16:12,48,1,3.8918202981106265
at_home_with_mo,2024-04-17 15:39:38,31,0,3.4657359027997265
thekinkerbelle007,2024-04-17 16:07:08,54,0,4.007333185232471
emergingmotherhood,2024-04-17 16:50:40,172,0,5.153291594497779
mrspeachiebushong,2024-04-17 16:53:19,32,1,3.4965075614664802
emergingmotherhood,2024-04-17 19:35:31,425,1,6.054439346269371
salwa.caftan,2024-04-17 19:35:49,39,1,3.6888794541139363
moe.makes.magick,2024-04-17 19:51:05,171,0,5.147494476813453
salwa.caftan,2024-04-17 19:54:31,38,1,3.6635616461296463
burnitdown655,2024-04-17 20:34:49,20,1,3.044522437723423
theugorjifamily,2024-04-17 20:34:57,854,0,6.75110146893676
emergingmotherhood,2024-04-17 20:45:45,362,1,5.8944028342648505
burnitdown655,2024-04-17 21:04:10,55,1,4.02535169073515
emergingmotherhood,2024-04-17 21:06:11,99,0,4.605170185988092
hardmeadfarm,2024-04-17 21:10:24,56,0,4.04305126783455
burnitdown655,2024-04-17 21:37:46,15,1,2.772588722239781
mckenna.mamaof3,2024-04-17 22:47:56,949,0,6.856461984594587
akinsanmiakinlabi,2024-04-17 22:49:55,293,1,5.683579767338681
jennifer__tate__,2024-04-18 00:05:51,34,0,3.5553480614894135
moe.makes.magick,2024-04-18 00:29:48,168,0,5.1298987149230735
moe.makes.magick,2024-04-18 01:20:23,210,0,5.351858133476067
thekinkerbelle007,2024-04-18 01:40:01,38,0,3.6635616461296463
thecortesclan,2024-04-18 01:55:09,61,1,4.127134385045092
thekinkerbelle007,2024-04-18 02:05:36,38,0,3.6635616461296463
at_home_with_mo,2024-04-18 04:16:35,11,0,2.4849066497880004
akinsanmiakinlabi,2024-04-18 05:44:21,269,1,5.598421958998375
maman__sereine,2024-04-18 07:32:43,167,0,5.123963979403259
landladyadaogidi,2024-04-18 08:33:49,4,0,1.6094379124341003
landladyadaogidi,2024-04-18 08:34:21,8,0,2.1972245773362196
btokbeauty2,2024-04-18 10:43:00,34,1,3.5553480614894135
thecortesclan,2024-04-18 12:13:11,38,0,3.6635616461296463
82pondview,2024-04-18 12:31:58,72,0,4.290459441148391
landladyadaogidi,2024-04-18 13:38:04,15,0,2.772588722239781
landladyadaogidi,2024-04-18 14:52:35,43,0,3.784189633918261
at_home_with_mo,2024-04-18 15:30:33,75,1,4.330733340286331
landladyadaogidi,2024-04-18 16:33:45,20,0,3.044522437723423
thekinkerbelle007,2024-04-18 16:48:08,82,0,4.418840607796598
thekinkerbelle007,2024-04-18 18:07:04,33,0,3.5263605246161616
thekinkerbelle007,2024-04-18 18:55:31,38,0,3.6635616461296463
at_home_with_mo,2024-04-18 19:44:01,51,1,3.9512437185814275
salwa.caftan,2024-04-18 20:04:56,42,1,3.7612001156935624
thecortesclan,2024-04-18 20:42:14,61,0,4.127134385045092
jennifer__tate__,2024-04-19 00:13:43,24,0,3.2188758248682006
hardmeadfarm,2024-04-19 04:21:33,45733,0,10.73059728275904
maman__sereine,2024-04-19 05:03:15,267,0,5.5909869805108565
landladyadaogidi,2024-04-19 07:44:33,23,0,3.1780538303479458
burnitdown655,2024-04-19 10:14:01,54,1,4.007333185232471
thatjoyfilledhome,2024-04-19 10:29:28,490,1,6.19644412779452
burnitdown655,2024-04-19 10:34:48,73,1,4.30406509320417
burnitdown655,2024-04-19 11:01:26,61,1,4.127134385045092
burnitdown655,2024-04-19 11:41:40,38,1,3.6635616461296463
akinsanmiakinlabi,2024-04-19 12:10:30,232,1,5.4510384535657
82pondview,2024-04-19 12:18:54,288,1,5.666426688112432
burnitdown655,2024-04-19 12:33:16,23,0,3.1780538303479458
hardmeadfarm,2024-04-19 12:43:58,98,0,4.59511985013459
akinsanmiakinlabi,2024-04-19 13:55:17,218,1,5.389071729816501
salwa.caftan,2024-04-19 15:23:13,38,1,3.6635616461296463
lifetaketwo,2024-04-19 15:34:52,1970,1,7.58629630715272
thymeandtenderness,2024-04-19 16:11:39,339,0,5.8289456176102075
lifetaketwo,2024-04-19 16:33:14,6348,1,8.75605259917045
thecortesclan,2024-04-19 16:49:04,61,0,4.127134385045092
zmeweddings,2024-04-19 17:31:25,5,0,1.791759469228055
thecortesclan,2024-04-19 18:42:50,43,0,3.784189633918261
thymeandtenderness,2024-04-19 18:55:48,14,0,2.70805020110221
at_home_with_mo,2024-04-19 19:56:39,97,1,4.584967478670572
thekinkerbelle007,2024-04-19 20:00:39,53,0,3.9889840465642745
at_home_with_mo,2024-04-19 20:05:16,23,0,3.1780538303479458
thekinkerbelle007,2024-04-19 20:28:04,39,0,3.6888794541139363
thymeandtenderness,2024-04-19 23:27:44,113,0,4.736198448394496
mckenna.mamaof3,2024-04-19 23:38:20,316,0,5.75890177387728
thatjoyfilledhome,2024-04-20 00:20:48,352,0,5.8664680569332965
at_home_with_mo,2024-04-20 00:27:28,43,0,3.784189633918261
thekinkerbelle007,2024-04-20 02:01:13,39,0,3.6888794541139363
thekinkerbelle007,2024-04-20 02:09:30,43,0,3.784189633918261
thekinkerbelle007,2024-04-20 02:19:41,34,0,3.5553480614894135
at_home_with_mo,2024-04-20 04:06:03,40,0,3.713572066704308
at_home_with_mo,2024-04-20 04:44:09,18,0,2.9444389791664403
landladyadaogidi,2024-04-20 08:05:13,18,0,2.9444389791664403
fama_kente,2024-04-20 08:46:58,134,0,4.90527477843843
landladyadaogidi,2024-04-20 10:44:49,20,0,3.044522437723423
burnitdown655,2024-04-20 11:22:22,8,0,2.1972245773362196
burnitdown655,2024-04-20 11:26:37,23,1,3.1780538303479458
burnitdown655,2024-04-20 11:32:49,9,1,2.302585092994046
burnitdown655,2024-04-20 11:38:45,11,1,2.4849066497880004
landladyadaogidi,2024-04-20 11:44:03,28,0,3.367295829986474
burnitdown655,2024-04-20 11:45:21,2,1,1.0986122886681098
burnitdown655,2024-04-20 11:50:02,12,1,2.5649493574615367
burnitdown655,2024-04-20 11:56:45,12,1,2.5649493574615367
thymeandtenderness,2024-04-20 12:08:17,82,0,4.418840607796598
thecortesclan,2024-04-20 12:08:48,45,0,3.828641396489095
thekinkerbelle007,2024-04-20 12:34:01,44,0,3.8066624897703196
burnitdown655,2024-04-20 12:35:52,7,0,2.0794415416798357
passportfraternityinc,2024-04-20 12:56:22,22,0,3.1354942159291497
2bebetterpodcast,2024-04-20 13:04:37,26864,0,10.198579603162921
stayzontopp,2024-04-20 13:05:42,965,1,6.873163834212518
akinsanmiakinlabi,2024-04-20 13:43:02,263,1,5.575949103146316
burnitdown655,2024-04-20 13:57:42,11,0,2.4849066497880004
burnitdown655,2024-04-20 14:05:13,8,0,2.1972245773362196
burnitdown655,2024-04-20 14:10:39,10,0,2.3978952727983707
burnitdown655,2024-04-20 14:15:16,11,0,2.4849066497880004
mrspeachiebushong,2024-04-20 14:35:32,41,1,3.7376696182833684
landladyadaogidi,2024-04-20 14:37:59,23,0,3.1780538303479458
salwa.caftan,2024-04-20 15:00:28,40,1,3.713572066704308
locdthugga,2024-04-20 15:21:10,91,0,4.5217885770490405
mrspeachiebushong,2024-04-20 15:31:09,20,0,3.044522437723423
patriotic.peace,2024-04-20 16:03:03,57,1,4.060443010546419
at_home_with_mo,2024-04-20 16:23:55,24,1,3.2188758248682006
patriotic.peace,2024-04-20 16:37:50,67,0,4.219507705176107
mrspeachiebushong,2024-04-20 17:11:26,48,1,3.8918202981106265
landladyadaogidi,2024-04-20 17:33:52,22,0,3.1354942159291497
mrspeachiebushong,2024-04-20 18:14:22,21,0,3.091042453358316
mrspeachiebushong,2024-04-20 18:22:52,18,0,2.9444389791664403
mrspeachiebushong,2024-04-20 18:40:34,23,0,3.1780538303479458
mrspeachiebushong,2024-04-20 19:06:40,31,0,3.4657359027997265
theugorjifamily,2024-04-20 19:08:13,2555,0,7.846198815497425
salwa.caftan,2024-04-20 19:52:03,50,1,3.9318256327243257
theblazed_homemaker,2024-04-20 20:09:40,76,0,4.343805421853684
at_home_with_mo,2024-04-20 22:35:36,26,1,3.295836866004329
jennifer__tate__,2024-04-20 22:35:38,16,0,2.833213344056216
hardmeadfarm,2024-04-20 22:50:41,469,0,6.152732694704104
burnitdown655,2024-04-20 23:46:50,38,1,3.6635616461296463
burnitdown655,2024-04-20 23:55:02,174,1,5.1647859739235145
burnitdown655,2024-04-21 00:02:54,21,1,3.091042453358316
burnitdown655,2024-04-21 00:50:49,17,1,2.8903717578961645
emergingmotherhood,2024-04-21 00:54:32,1970,1,7.58629630715272
thymeandtenderness,2024-04-21 01:21:53,885,0,6.786716950605081
burnitdown655,2024-04-21 02:17:09,43,1,3.784189633918261
hardmeadfarm,2024-04-21 02:42:54,44,0,3.8066624897703196
burnitdown655,2024-04-21 02:50:16,24,1,3.2188758248682006
at_home_with_mo,2024-04-21 02:50:52,26,1,3.295836866004329
burnitdown655,2024-04-21 03:02:43,54,1,4.007333185232471
burnitdown655,2024-04-21 04:02:01,132,1,4.890349128221754
burnitdown655,2024-04-21 04:23:14,30,1,3.4339872044851463
burnitdown655,2024-04-21 04:52:27,55,1,4.02535169073515
burnitdown655,2024-04-21 05:35:50,22,1,3.1354942159291497
burnitdown655,2024-04-21 05:51:14,36,1,3.6109179126442243
maman__sereine,2024-04-21 08:46:11,106,0,4.672828834461906
burnitdown655,2024-04-21 08:46:59,37,1,3.6375861597263857
burnitdown655,2024-04-21 09:06:37,15,0,2.772588722239781
burnitdown655,2024-04-21 09:37:14,26,1,3.295836866004329
burnitdown655,2024-04-21 10:02:51,29,1,3.4011973816621555
salwa.caftan,2024-04-21 10:18:09,43,1,3.784189633918261
akinsanmiakinlabi,2024-04-21 10:19:57,9415,1,9.150165648940114
burnitdown655,2024-04-21 10:46:37,35,1,3.58351893845611
burnitdown655,2024-04-21 11:04:28,27,1,3.332204510175204
akinsanmiakinlabi,2024-04-21 11:23:18,768,1,6.645090969505644
burnitdown655,2024-04-21 11:33:10,73,1,4.30406509320417
burnitdown655,2024-04-21 12:24:44,44,0,3.8066624897703196
burnitdown655,2024-04-21 12:32:22,16,0,2.833213344056216
burnitdown655,2024-04-21 13:23:41,73,1,4.30406509320417
salwa.caftan,2024-04-21 15:44:32,40,1,3.713572066704308
akinsanmiakinlabi,2024-04-21 17:46:44,4002,1,8.294799358992574
82pondview,2024-04-21 17:59:22,69,0,4.248495242049359
burnitdown655,2024-04-21 19:10:51,43,1,3.784189633918261
mckenna.mamaof3,2024-04-21 19:31:01,240,0,5.484796933490655
salwa.caftan,2024-04-21 19:37:07,49,1,3.912023005428146
thecortesclan,2024-04-21 19:45:22,59,0,4.0943445622221
burnitdown655,2024-04-21 21:15:57,56,0,4.04305126783455
mckenna.mamaof3,2024-04-21 21:43:21,366,0,5.905361848054571
lifetaketwo,2024-04-21 23:43:40,426,1,6.056784013228625
lifetaketwo,2024-04-21 23:58:07,1765,1,7.476472381163905
hardmeadfarm,2024-04-22 00:42:28,283,0,5.648974238161206
thekinkerbelle007,2024-04-22 03:12:16,42,0,3.7612001156935624
milushbridalfans,2024-04-22 03:20:01,7,1,2.0794415416798357
milushbridalfans,2024-04-22 03:38:33,13,1,2.6390573296152584
landladyadaogidi,2024-04-22 07:39:38,9,0,2.302585092994046
btokbeauty2,2024-04-22 08:23:11,22,1,3.1354942159291497
fama_kente,2024-04-22 10:28:44,76,0,4.343805421853684
locdthugga,2024-04-22 10:40:52,21,0,3.091042453358316
locdthugga,2024-04-22 10:49:46,44,0,3.8066624897703196
locdthugga,2024-04-22 11:05:08,29,0,3.4011973816621555
thymeandtenderness,2024-04-22 11:58:38,74,0,4.31748811353631
landladyadaogidi,2024-04-22 12:20:27,25,0,3.258096538021482
landladyadaogidi,2024-04-22 12:46:16,20,0,3.044522437723423
thatjoyfilledhome,2024-04-22 12:58:27,1020,1,6.928537818164665
burnitdown655,2024-04-22 13:01:28,38,0,3.6635616461296463
hardmeadfarm,2024-04-22 14:29:12,16,0,2.833213344056216
burnitdown655,2024-04-22 14:36:40,15,0,2.772588722239781
akinsanmiakinlabi,2024-04-22 14:41:41,636,0,6.456769655572163
at_home_with_mo,2024-04-22 14:57:04,55,0,4.02535169073515
landladyadaogidi,2024-04-22 15:00:44,13,0,2.6390573296152584
salwa.caftan,2024-04-22 15:23:37,44,1,3.8066624897703196
thekinkerbelle007,2024-04-22 17:17:44,27,0,3.332204510175204
mrspeachiebushong,2024-04-22 17:28:51,30,0,3.4339872044851463
mrspeachiebushong,2024-04-22 17:47:03,52,0,3.970291913552122
landladyadaogidi,2024-04-22 17:50:20,10,0,2.3978952727983707
thymeandtenderness,2024-04-22 18:53:10,536,0,6.285998094508865
btokbeauty2,2024-04-22 19:29:42,18,1,2.9444389791664403
theblazed_homemaker,2024-04-22 19:31:29,5,0,1.791759469228055
mckenna.mamaof3,2024-04-22 19:48:28,198,0,5.293304824724492
salwa.caftan,2024-04-22 19:56:24,48,1,3.8918202981106265
burnitdown655,2024-04-22 19:59:33,73,0,4.30406509320417
burnitdown655,2024-04-22 20:32:27,36,1,3.6109179126442243
thekinkerbelle007,2024-04-22 21:19:50,34,0,3.5553480614894135
emergingmotherhood,2024-04-22 21:40:51,123,1,4.820281565605037
thekinkerbelle007,2024-04-22 22:29:16,47,0,3.871201010907891
theblazed_homemaker,2024-04-22 22:29:34,10,0,2.3978952727983707
locdthugga,2024-04-22 22:35:30,29,0,3.4011973816621555
at_home_with_mo,2024-04-22 23:18:59,12,1,2.5649493574615367
thekinkerbelle007,2024-04-22 23:45:07,40,0,3.713572066704308
theblazed_homemaker,2024-04-22 23:54:28,49,0,3.912023005428146
moe.makes.magick,2024-04-23 00:22:21,367,0,5.908082938168931
thekinkerbelle007,2024-04-23 01:53:24,55,0,4.02535169073515
thekinkerbelle007,2024-04-23 01:59:10,26,0,3.295836866004329
thekinkerbelle007,2024-04-23 03:17:15,28,0,3.367295829986474
thekinkerbelle007,2024-04-23 03:26:25,38,0,3.6635616461296463
thekinkerbelle007,2024-04-23 03:29:54,49,0,3.912023005428146
burnitdown655,2024-04-23 09:59:35,80,1,4.394449154672439
burnitdown655,2024-04-23 10:04:51,17,1,2.8903717578961645
burnitdown655,2024-04-23 10:45:41,16,1,2.833213344056216
burnitdown655,2024-04-23 10:58:02,39,0,3.6888794541139363
82pondview,2024-04-23 11:06:26,57,0,4.060443010546419
burnitdown655,2024-04-23 12:19:13,24,1,3.2188758248682006
burnitdown655,2024-04-23 12:28:17,26,1,3.295836866004329
landladyadaogidi,2024-04-23 13:12:55,23,0,3.1780538303479458
locdthugga,2024-04-23 13:26:36,35,0,3.58351893845611
salwa.caftan,2024-04-23 13:30:17,40,1,3.713572066704308
landladyadaogidi,2024-04-23 13:30:54,17,0,2.8903717578961645
burnitdown655,2024-04-23 13:59:29,13,1,2.6390573296152584
mckenna.mamaof3,2024-04-23 14:27:23,265,0,5.583496308781699
burnitdown655,2024-04-23 14:44:53,58,1,4.07753744390572
thecortesclan,2024-04-23 14:52:55,48,1,3.8918202981106265
burnitdown655,2024-04-23 14:58:59,12,1,2.5649493574615367
thekinkerbelle007,2024-04-23 15:09:30,50,0,3.9318256327243257
landladyadaogidi,2024-04-23 15:17:10,30,0,3.4339872044851463
burnitdown655,2024-04-23 15:27:05,71,1,4.276666119016055
burnitdown655,2024-04-23 15:34:22,31,1,3.4657359027997265
burnitdown655,2024-04-23 15:48:22,70,0,4.2626798770413155
thymeandtenderness,2024-04-23 15:50:20,94,0,4.553876891600541
burnitdown655,2024-04-23 16:04:29,28,1,3.367295829986474
theugorjifamily,2024-04-23 16:13:11,895,0,6.79794041297493
alexislester_,2024-04-23 16:13:21,246,0,5.5093883366279774
burnitdown655,2024-04-23 16:31:21,59,1,4.0943445622221
theugorjifamily,2024-04-23 16:32:57,1959,0,7.580699752224563
mrspeachiebushong,2024-04-23 17:39:55,46,0,3.8501476017100584
locdthugga,2024-04-23 17:58:39,35,0,3.58351893845611
mrspeachiebushong,2024-04-23 18:07:33,34,0,3.5553480614894135
mrspeachiebushong,2024-04-23 18:10:02,48,0,3.8918202981106265
thekinkerbelle007,2024-04-23 18:16:31,37,0,3.6375861597263857
salwa.caftan,2024-04-23 19:03:53,49,1,3.912023005428146
locdthugga,2024-04-23 19:05:41,13,0,2.6390573296152584
mrspeachiebushong,2024-04-23 19:08:29,46,0,3.8501476017100584
akinsanmiakinlabi,2024-04-23 19:49:14,731,0,6.595780513961311
salwa.caftan,2024-04-23 20:23:21,35,1,3.58351893845611
moe.makes.magick,2024-04-23 20:27:43,519,0,6.253828811575473
salwa.caftan,2024-04-23 22:48:12,44,1,3.8066624897703196
thymeandtenderness,2024-04-23 22:49:32,535,0,6.284134161070802
locdthugga,2024-04-23 23:13:21,19,0,2.995732273553991
lifetaketwo,2024-04-23 23:22:09,723,1,6.584791392385716
mrspeachiebushong,2024-04-23 23:22:20,53,0,3.9889840465642745
burnitdown655,2024-04-23 23:35:19,17,1,2.8903717578961645
at_home_with_mo,2024-04-23 23:36:04,11,1,2.4849066497880004
moe.makes.magick,2024-04-23 23:41:18,398,0,5.988961416889864
thymeandtenderness,2024-04-24 00:32:56,14222,0,9.562615651570228
moe.makes.magick,2024-04-24 00:37:41,103,0,4.6443908991413725
moe.makes.magick,2024-04-24 01:09:13,571,0,6.349138991379798
thymeandtenderness,2024-04-24 01:44:26,332,0,5.808142489980444
moe.makes.magick,2024-04-24 02:52:15,463,0,6.139884552226255
mrspeachiebushong,2024-04-24 07:17:15,30,0,3.4339872044851463
mrspeachiebushong,2024-04-24 07:25:45,52,0,3.970291913552122
locdthugga,2024-04-24 10:16:13,47,0,3.871201010907891
fama_kente,2024-04-24 10:39:45,35,0,3.58351893845611
burnitdown655,2024-04-24 11:25:39,48,1,3.8918202981106265
burnitdown655,2024-04-24 11:41:19,55,1,4.02535169073515
burnitdown655,2024-04-24 11:51:56,49,1,3.912023005428146
landladyadaogidi,2024-04-24 12:14:33,10,0,2.3978952727983707
burnitdown655,2024-04-24 12:15:07,41,1,3.7376696182833684
landladyadaogidi,2024-04-24 13:48:29,32,0,3.4965075614664802
salwa.caftan,2024-04-24 14:37:46,38,1,3.6635616461296463
2bebetterpodcast,2024-04-24 14:49:10,2553,0,7.845416036592485
burnitdown655,2024-04-24 15:04:26,21,1,3.091042453358316
mrspeachiebushong,2024-04-24 15:04:54,23,0,3.1780538303479458
myllagh,2024-04-24 15:05:57,12,1,2.5649493574615367
burnitdown655,2024-04-24 15:11:58,71,1,4.276666119016055
mckenna.mamaof3,2024-04-24 15:31:32,765,0,6.641182169740591
burnitdown655,2024-04-24 15:36:36,21,1,3.091042453358316
jennifer__tate__,2024-04-24 15:38:13,18,0,2.9444389791664403
thekinkerbelle007,2024-04-24 16:21:05,47,0,3.871201010907891
hardmeadfarm,2024-04-24 16:23:48,109,0,4.700480365792417
theugorjifamily,2024-04-24 16:58:06,3775,0,8.236420527265391
thekinkerbelle007,2024-04-24 17:39:12,27,0,3.332204510175204
thekinkerbelle007,2024-04-24 17:45:08,25,0,3.258096538021482
mrspeachiebushong,2024-04-24 18:07:13,66,0,4.204692619390966
salwa.caftan,2024-04-24 19:09:28,44,1,3.8066624897703196
salwa.caftan,2024-04-24 19:14:00,40,1,3.713572066704308
jennifer__tate__,2024-04-24 19:27:32,42,0,3.7612001156935624
salwa.caftan,2024-04-24 19:48:31,52,1,3.970291913552122
thymeandtenderness,2024-04-24 19:48:37,393,0,5.976350909297934
thekinkerbelle007,2024-04-24 20:05:56,43,0,3.784189633918261
burnitdown655,2024-04-24 20:38:31,22,1,3.1354942159291497
burnitdown655,2024-04-24 20:55:53,16,1,2.833213344056216
burnitdown655,2024-04-24 20:59:27,52,1,3.970291913552122
zmeweddings,2024-04-24 20:59:39,16,0,2.833213344056216
zmeweddings,2024-04-24 21:02:13,5,0,1.791759469228055
zmeweddings,2024-04-24 21:02:53,11,0,2.4849066497880004
burnitdown655,2024-04-24 21:12:53,71,1,4.276666119016055
burnitdown655,2024-04-24 22:07:53,28,1,3.367295829986474
at_home_with_mo,2024-04-24 23:15:24,22,0,3.1354942159291497
landladyadaogidi,2024-04-24 23:55:17,15,0,2.772588722239781
thekinkerbelle007,2024-04-25 01:14:33,27,0,3.332204510175204
burnitdown655,2024-04-25 03:47:31,40,1,3.713572066704308
thekinkerbelle007,2024-04-25 04:47:53,24,0,3.2188758248682006
locdthugga,2024-04-25 11:00:37,29,0,3.4011973816621555
landladyadaogidi,2024-04-25 11:05:17,22,0,3.1354942159291497
locdthugga,2024-04-25 11:12:03,5,0,1.791759469228055
myllagh,2024-04-25 11:35:28,67,1,4.219507705176107
82pondview,2024-04-25 11:41:21,40,0,3.713572066704308
burnitdown655,2024-04-25 12:19:13,80,1,4.394449154672439
burnitdown655,2024-04-25 12:50:31,44,1,3.8066624897703196
burnitdown655,2024-04-25 13:10:58,11,1,2.4849066497880004
burnitdown655,2024-04-25 13:41:07,54,1,4.007333185232471
theblazed_homemaker,2024-04-25 14:27:47,15,0,2.772588722239781
salwa.caftan,2024-04-25 14:30:53,43,1,3.784189633918261
landladyadaogidi,2024-04-25 14:54:37,20,0,3.044522437723423
burnitdown655,2024-04-25 15:01:09,114,1,4.74493212836325
burnitdown655,2024-04-25 15:18:16,45,1,3.828641396489095
btokbeauty2,2024-04-25 15:34:37,13,1,2.6390573296152584
landladyadaogidi,2024-04-25 16:11:00,13,0,2.6390573296152584
landladyadaogidi,2024-04-25 16:12:43,28,0,3.367295829986474
landladyadaogidi,2024-04-25 16:13:27,18,0,2.9444389791664403
thekinkerbelle007,2024-04-25 16:21:12,26,0,3.295836866004329
theblazed_homemaker,2024-04-25 16:32:22,19,0,2.995732273553991
at_home_with_mo,2024-04-25 16:34:39,12,0,2.5649493574615367
mckenna.mamaof3,2024-04-25 16:35:10,150,0,5.017279836814924
jennifer__tate__,2024-04-25 16:39:29,21,0,3.091042453358316
landladyadaogidi,2024-04-25 16:42:15,13,0,2.6390573296152584
burnitdown655,2024-04-25 16:54:45,44,1,3.8066624897703196
thecortesclan,2024-04-25 17:28:42,78,1,4.3694478524670215
btokbeauty2,2024-04-25 18:11:33,3,1,1.3862943611198906
thekinkerbelle007,2024-04-25 19:47:47,39,0,3.6888794541139363
salwa.caftan,2024-04-25 20:00:59,42,1,3.7612001156935624
mrspeachiebushong,2024-04-25 20:55:12,45,0,3.828641396489095
mrspeachiebushong,2024-04-25 21:54:49,28,0,3.367295829986474
burnitdown655,2024-04-25 21:55:24,26,1,3.295836866004329
thecortesclan,2024-04-25 21:55:43,41,0,3.7376696182833684
target_tradwife,2024-04-25 22:18:06,0,1,0.0
mrspeachiebushong,2024-04-25 22:19:59,54,0,4.007333185232471
mrspeachiebushong,2024-04-25 22:37:58,42,1,3.7612001156935624
